wbcode,country,year,legal_rel,political_rel,economic_rel,legalWIQR,politicalWIQR,economicWIQR,legalWIQR2,politicalWIQR2,economicWIQR2,legal_abs,political_abs,economic_abs,cluster
"TKM","Turkmenistan",1990,,,,,,,,,,,,,
"TKM","Turkmenistan",1991,,,,,,,,,,,,,
"TKM","Turkmenistan",1992,,,,,,,,,,,.23125,,
"TKM","Turkmenistan",1993,,,,,,,,,,,.21,0,
"TKM","Turkmenistan",1994,,,,,,,,,,,.185,0,
"TKM","Turkmenistan",1995,,,,,,,,,,,.16,0,
"TKM","Turkmenistan",1996,,,,,,,,,,.0989434,.1902203,.1862379,
"TKM","Turkmenistan",1997,,,,,,,,,,.1005719,.1822165,.1445627,
"TKM","Turkmenistan",1998,,,,,,,,,,.1460947,.1533795,.1847771,
"TKM","Turkmenistan",1999,,,,,,,,,,.1488389,.1527834,.177836,
"TKM","Turkmenistan",2000,,,,,,,,,,.1515832,.1521874,.1792283,
"TKM","Turkmenistan",2001,,,,,,,,,,.1614225,.1773917,.161354,
"TKM","Turkmenistan",2002,,,,,,,,,,.1420951,.1734294,.1684797,
"TKM","Turkmenistan",2003,,,,,,,,,,.1378411,.1425781,.1708232,
"TKM","Turkmenistan",2004,,,,,,,,,,.1274371,.1340082,.1669101,
"TKM","Turkmenistan",2005,,,,,,,,,,.0723071,.1293033,.1690284,
"TKM","Turkmenistan",2006,,,,,,,,,,.0720331,.1334023,.08899,
"TKM","Turkmenistan",2007,,,,,,,,,,.0760599,.1490908,.0944019,
"TKM","Turkmenistan",2008,,,,,,,,,,.0811927,.1479359,.095215,
"TKM","Turkmenistan",2009,,,,,,,,,,.0803778,.149463,.0963797,
"TKM","Turkmenistan",2010,,,,,,,,,,.0791974,.1259683,.0940257,
"TMP","Timor-Leste",1990,,,,,,,,,,,,,
"TMP","Timor-Leste",1991,,,,,,,,,,,,,
"TMP","Timor-Leste",1992,,,,,,,,,,,,,
"TMP","Timor-Leste",1993,,,,,,,,,,,,,
"TMP","Timor-Leste",1994,,,,,,,,,,,,,
"TMP","Timor-Leste",1995,,,,,,,,,,,,,
"TMP","Timor-Leste",1996,,,,,,,,,,,,,
"TMP","Timor-Leste",1997,,,,,,,,,,,,,
"TMP","Timor-Leste",1998,,,,,,,,,,,,,
"TMP","Timor-Leste",1999,,,,,,,,,,,,,
"TMP","Timor-Leste",2000,,,,,,,,,,.5382187,,.35,
"TMP","Timor-Leste",2001,,,,,,,,,,.6338978,,.8,
"TMP","Timor-Leste",2002,,,,,,,,,,.6351324,.6696531,.4571714,
"TMP","Timor-Leste",2003,,,,,,,,,,.622533,.554875,.4400938,
"TMP","Timor-Leste",2004,,,,,,,,,,.6106637,.5216728,.5089292,
"TMP","Timor-Leste",2005,,,,,,,,,,.5848266,.5247865,.4569471,
"TMP","Timor-Leste",2006,,,,,,,,,,.4753304,.430496,.4047307,
"TMP","Timor-Leste",2007,,,,,,,,,,.465585,.4606433,.3940371,
"TMP","Timor-Leste",2008,,,,,,,,,,.4790844,.4945376,.4156759,
"TMP","Timor-Leste",2009,,,,,,,,,,.4018671,.4949904,.3533082,
"TMP","Timor-Leste",2010,,,,,,,,,,.4027711,.5004176,.3534568,
"TON","Tonga",1990,,,,,,,,,,,,,
"TON","Tonga",1991,,,,,,,,,,,,,
"TON","Tonga",1992,,,,,,,,,,,,,
"TON","Tonga",1993,,,,,,,,,,,,,
"TON","Tonga",1994,,,,,,,,,,,,,
"TON","Tonga",1995,,,,,,,,,,,,,
"TON","Tonga",1996,,,,,,,,,,.5511228,,,
"TON","Tonga",1997,,,,,,,,,,.5287657,,,
"TON","Tonga",1998,,,,,,,,,,.5064087,,.3414114,
"TON","Tonga",1999,,,,,,,,,,.5213822,,.3691408,
"TON","Tonga",2000,,,,,,,,,,.5252445,,.3968703,
"TON","Tonga",2001,,,,,,,,,,.5622696,,.5801042,
"TON","Tonga",2002,,,,,,,,,,.6270725,,.5050048,
"TON","Tonga",2003,,,,,,,,,,.5581235,,.4661736,
"TON","Tonga",2004,,,,,,,,,,.6294755,,.5097451,
"TON","Tonga",2005,,,,,,,,,,.6740726,,.5292617,
"TON","Tonga",2006,,,,,,,,,,.666167,,.549209,
"TON","Tonga",2007,,,,,,,,,,.6579312,.3598344,.5306065,
"TON","Tonga",2008,,,,,,,,,,.6324694,.3926217,.5232471,
"TON","Tonga",2009,,,,,,,,,,.5081397,.4066396,.4952377,
"TON","Tonga",2010,,,,,,,,,,.5144285,.51596,.4927503,
"TTO","Trinidad and Tobago",1990,.6662582,.3778873,-.4496585,28,35,58,29,38,66,.7777778,.6055102,.3006892,4
"TTO","Trinidad and Tobago",1991,.706521,.3620326,-.1761285,28,37,49,30,39,55,.7777778,.6062818,.4048887,4
"TTO","Trinidad and Tobago",1992,.5309244,.4292223,.1471428,32,34,45,36,37,49,.7777778,.6467683,.5108243,4
"TTO","Trinidad and Tobago",1993,.9204328,.4665428,.2172025,25,31,40,27,36,43,.6458334,.5930637,.4825746,4
"TTO","Trinidad and Tobago",1994,.7953721,.4897235,.495248,29,31,33,33,37,35,.6125,.6138971,.5581563,4
"TTO","Trinidad and Tobago",1995,.399878,.4535075,.7927451,36,31,29,41,38,30,.6102583,.6126471,.6529048,4
"TTO","Trinidad and Tobago",1996,.6160094,.6771229,.6363785,33,29,28,36,34,30,.705073,.6494174,.6930488,4
"TTO","Trinidad and Tobago",1997,.6032948,.8150017,.6559835,33,25,28,36,28,29,.7158857,.6867142,.7067682,4
"TTO","Trinidad and Tobago",1998,.6238534,.8990218,.7293245,32,24,25,35,27,25,.7160502,.692022,.7256959,4
"TTO","Trinidad and Tobago",1999,.6615266,.8427514,.704195,32,25,28,37,31,30,.7147955,.6789442,.7253755,4
"TTO","Trinidad and Tobago",2000,.441371,.6544743,.693647,34,30,27,39,38,30,.6793814,.6576593,.7181335,4
"TTO","Trinidad and Tobago",2001,.3438572,.388171,.7366504,35,32,25,40,46,28,.684954,.6380488,.7294177,4
"TTO","Trinidad and Tobago",2002,.3529028,.3495317,.6337376,34,32,30,39,45,36,.655794,.6158188,.7194023,4
"TTO","Trinidad and Tobago",2003,.2460225,.0746097,.6720946,35,37,27,43,49,33,.6188239,.6054283,.7223054,4
"TTO","Trinidad and Tobago",2004,-.0826007,.1242097,.4335139,41,35,29,51,47,37,.5777544,.6083047,.734484,4
"TTO","Trinidad and Tobago",2005,.0058826,.1293536,.4923465,40,37,29,49,50,36,.6415702,.5961526,.7467629,4
"TTO","Trinidad and Tobago",2006,-.2308483,.1985379,.5844697,46,35,26,56,47,33,.629808,.6097184,.7531582,4
"TTO","Trinidad and Tobago",2007,-.2112899,.2870318,.5426302,44,33,28,55,45,35,.6187829,.6239359,.7470268,4
"TTO","Trinidad and Tobago",2008,-.1051918,.2568346,.5020704,43,33,29,53,45,36,.6317975,.6148823,.7415085,4
"TTO","Trinidad and Tobago",2009,-.0287593,.2718115,.4197076,42,33,33,52,45,41,.6258352,.6159765,.7227105,4
"TTO","Trinidad and Tobago",2010,-.1689845,.2497617,.3753366,44,35,34,57,47,43,.5985386,.6110548,.7199588,4
"TUN","Tunisia",1990,-.4021992,-.1422867,-.2735074,57,48,47,79,53,54,.5,.4444444,.3396558,3
"TUN","Tunisia",1991,-.6771051,-.217061,-.3176442,68,51,53,96,58,59,.412037,.4305556,.3468696,3
"TUN","Tunisia",1992,-.3941135,-.3922122,-.2780342,64,58,55,81,68,61,.5185185,.4351852,.3697083,3
"TUN","Tunisia",1993,-.7605353,-.5948277,-.42776,74,66,59,95,83,65,.4291667,.4070833,.3182043,3
"TUN","Tunisia",1994,-.7693403,-.723282,-.5691077,74,71,65,95,91,71,.4326389,.39875,.3084197,3
"TUN","Tunisia",1995,-.592061,-.7385812,-.3755154,68,70,61,77,90,67,.5209513,.4134722,.4299775,3
"TUN","Tunisia",1996,-.5045611,-.6918232,-.3027946,71,68,57,82,85,62,.5075294,.412464,.4843121,3
"TUN","Tunisia",1997,-.5356237,-.6829576,-.3855714,71,68,65,85,86,71,.5085459,.3852898,.4965785,3
"TUN","Tunisia",1998,-.5463611,-.6261358,-.3791749,71,65,66,86,82,72,.5095625,.395981,.5157893,3
"TUN","Tunisia",1999,-.5256447,-.7344233,-.531445,69,68,66,93,96,76,.5094502,.3855889,.4600182,3
"TUN","Tunisia",2000,-.5983335,-.710082,-.5483679,64,67,67,78,95,78,.5444835,.4069099,.4500804,3
"TUN","Tunisia",2001,-.5301813,-.6012247,-.6028594,62,63,67,75,91,78,.5760801,.4420222,.4396367,3
"TUN","Tunisia",2002,-.486187,-.6308497,-.7364642,57,66,68,71,90,81,.5772507,.4269609,.4684646,3
"TUN","Tunisia",2003,-.5682038,-.6177929,-.5990867,62,64,66,75,82,79,.5744291,.4100255,.481644,3
"TUN","Tunisia",2004,-.1146719,-.5727916,-.6908622,42,66,61,52,86,74,.5746044,.4093958,.4868882,3
"TUN","Tunisia",2005,-.1585934,-.6199763,-.744285,44,66,62,53,89,74,.5945768,.4113127,.4612181,3
"TUN","Tunisia",2006,.0476092,-.6542908,-.5468943,40,65,59,49,88,73,.60317,.3970481,.4749086,3
"TUN","Tunisia",2007,-.0169669,-.7999724,-.5697021,42,68,60,53,96,75,.5932648,.3794613,.4748464,3
"TUN","Tunisia",2008,-.1025765,-.8201084,-.5954697,41,68,62,51,96,77,.5740189,.3794774,.4584401,3
"TUN","Tunisia",2009,.0229771,-.7928145,-.4749361,41,68,59,51,97,75,.5861211,.3752109,.4619558,3
"TUN","Tunisia",2010,-.1495752,-.7809976,-.3907163,43,69,56,56,97,72,.552317,.3851104,.4770347,3
"TUR","Turkey",1990,-.5469667,.2036435,-.4028061,62,41,56,86,45,64,.4444444,.5372458,.4589348,2
"TUR","Turkey",1991,-.5290967,.2348513,-.2428818,61,39,52,86,41,58,.4490741,.5441903,.4938259,2
"TUR","Turkey",1992,-.0740283,.7368039,-.00348,53,27,49,64,29,53,.6064815,.6572077,.5521694,2
"TUR","Turkey",1993,-.4191572,.3182718,-.0149493,64,35,51,81,41,55,.4652778,.5635703,.4906326,2
"TUR","Turkey",1994,-.6932629,.0053223,-.0148258,73,44,52,91,53,55,.4375,.5205147,.492863,2
"TUR","Turkey",1995,-.5194179,-.2757712,-.049429,64,59,51,73,72,55,.5236078,.4738896,.5914476,2
"TUR","Turkey",1996,-.442021,-.2782238,.0729597,67,54,45,77,66,48,.5095348,.4703823,.6047524,2
"TUR","Turkey",1997,-.4617171,-.416747,.0335635,68,59,47,82,73,50,.4824623,.4254533,.6085863,2
"TUR","Turkey",1998,-.45616,-.7449042,.0780533,67,69,45,81,91,48,.4831675,.3463808,.6184966,2
"TUR","Turkey",1999,-.3822781,-.600683,.1033935,63,63,45,83,87,52,.4941565,.3775526,.6131402,2
"TUR","Turkey",2000,-.4534726,-.2939862,.1513443,58,55,43,72,76,50,.5092342,.4532506,.6131325,2
"TUR","Turkey",2001,-.5093907,-.4111221,-.2732998,61,56,51,74,80,61,.4361344,.4711099,.5797474,2
"TUR","Turkey",2002,-.4387667,-.2850993,-.278621,54,52,50,67,72,61,.4640465,.4685989,.5385305,2
"TUR","Turkey",2003,-.248311,-.2501124,-.3424385,46,48,56,59,62,67,.5025629,.4966996,.5281599,2
"TUR","Turkey",2004,-.2903709,-.1042908,-.4189878,47,44,52,58,59,62,.5492996,.5400431,.540939,2
"TUR","Turkey",2005,-.156312,.009414,-.414305,43,41,53,52,56,63,.6031697,.5426331,.5331278,2
"TUR","Turkey",2006,-.1795084,-.0538464,-.1518096,44,41,48,54,58,59,.5942466,.5233589,.5886217,2
"TUR","Turkey",2007,-.3297104,-.1083414,-.1827233,48,42,48,60,60,59,.555467,.498819,.5972323,2
"TUR","Turkey",2008,-.3485102,-.0384678,-.2003453,49,42,49,61,60,60,.5321374,.5123191,.5831826,2
"TUR","Turkey",2009,-.324886,.0055913,-.110235,51,43,48,63,60,59,.5276724,.5105128,.5874323,2
"TUR","Turkey",2010,-.2692767,-.006163,-.141435,46,42,52,60,58,65,.5193378,.5074298,.5882112,2
"TUV","Tuvalu",1990,,,,,,,,,,,,,
"TUV","Tuvalu",1991,,,,,,,,,,,,,
"TUV","Tuvalu",1992,,,,,,,,,,,,,
"TUV","Tuvalu",1993,,,,,,,,,,,,,
"TUV","Tuvalu",1994,,,,,,,,,,,,,
"TUV","Tuvalu",1995,,,,,,,,,,,,,
"TUV","Tuvalu",1996,,,,,,,,,,,,,
"TUV","Tuvalu",1997,,,,,,,,,,,,,
"TUV","Tuvalu",1998,,,,,,,,,,,,,
"TUV","Tuvalu",1999,,,,,,,,,,,,,
"TUV","Tuvalu",2000,,,,,,,,,,,,,
"TUV","Tuvalu",2001,,,,,,,,,,,,,
"TUV","Tuvalu",2002,,,,,,,,,,.9554297,,.5642254,
"TUV","Tuvalu",2003,,,,,,,,,,.9349114,,.5921452,
"TUV","Tuvalu",2004,,,,,,,,,,.9081978,,.5650991,
"TUV","Tuvalu",2005,,,,,,,,,,.9155271,,.5268658,
"TUV","Tuvalu",2006,,,,,,,,,,.9030768,,.4945484,
"TUV","Tuvalu",2007,,,,,,,,,,.8975827,,.4840882,
"TUV","Tuvalu",2008,,,,,,,,,,.8955351,,.4573144,
"TUV","Tuvalu",2009,,,,,,,,,,.898232,,.4667313,
"TUV","Tuvalu",2010,,,,,,,,,,.8967351,,.4521137,
"TWN","Taiwan",1990,.9468787,,.7926006,23,,,24,,22,.8333333,.5979167,.6491699,
"TWN","Taiwan",1991,.9074569,,.6341467,23,,,26,,29,.8333333,.6005208,.6868055,
"TWN","Taiwan",1992,.7674987,,.6857802,25,,,25,,28,.8333333,.6635417,.7041667,
"TWN","Taiwan",1993,.324659,,.6821164,43,,,52,,30,.6416667,.5884259,.6066667,
"TWN","Taiwan",1994,.6616299,,.6502989,32,,,36,,32,.6958333,.612963,.6066667,
"TWN","Taiwan",1995,.5267038,,.5916821,30,,,35,,37,.6908968,.6004167,.5863097,
"TWN","Taiwan",1996,.8846408,,,27,,,30,,,.790564,.6432149,.6792002,
"TWN","Taiwan",1997,.830337,,,27,,,30,,,.7625903,.6596184,.695918,
"TWN","Taiwan",1998,.8532424,,,27,,,30,,,.7623945,.6507174,.7185882,
"TWN","Taiwan",1999,.9486405,,,26,,,29,,,.7687469,.6499987,.7194859,
"TWN","Taiwan",2000,.7466574,,,26,,,29,,,.7036871,.6356435,.6814616,
"TWN","Taiwan",2001,.7524632,,,26,,,29,,,.7271568,.6972078,.7108999,
"TWN","Taiwan",2002,.6689044,,,28,,,31,,,.7309472,.6861897,.7161632,
"TWN","Taiwan",2003,.7262423,,,26,,,29,,,.7348213,.6934526,.7205632,
"TWN","Taiwan",2004,.7765348,,,24,,,26,,,.7554901,.6912128,.6959821,
"TWN","Taiwan",2005,.6799051,,,26,,,29,,,.7690435,.7113959,.749511,
"TWN","Taiwan",2006,.5530038,,,28,,,32,,,.7666336,.6932297,.7152139,
"TWN","Taiwan",2007,.6146023,,,27,,,30,,,.7742742,.6839486,.7050201,
"TWN","Taiwan",2008,.6339667,,,27,,,31,,,.7699051,.6816983,.691161,
"TWN","Taiwan",2009,.7453277,,,24,,,27,,,.7599755,.696687,.6962929,
"TWN","Taiwan",2010,.8562849,,,23,,,26,,,.7711704,.7022972,.7338393,
"TZA","Tanzania",1990,.3350581,-.6988556,-.8771979,37,70,76,42,84,94,.6666667,.3694445,.2045045,2
"TZA","Tanzania",1991,.2564741,-.6288386,-.9536557,38,67,77,43,79,95,.6666667,.3949074,.2270531,2
"TZA","Tanzania",1992,.1375309,-.4573922,-.964179,43,63,76,49,74,91,.6666667,.4537037,.2600183,2
"TZA","Tanzania",1993,-.4244113,-.6423583,-.8970043,65,69,74,82,86,85,.525,.40375,.2613313,2
"TZA","Tanzania",1994,-.7999722,-.6619815,-.8830658,76,69,73,98,88,83,.4875,.4183333,.2779813,2
"TZA","Tanzania",1995,-.5152015,-.5603396,-.8984418,63,65,74,72,83,87,.5468657,.4418056,.3509271,2
"TZA","Tanzania",1996,-.3965424,-.7026476,-.9487653,63,70,77,73,87,86,.5583966,.4046993,.3910345,2
"TZA","Tanzania",1997,-.4229517,-.6039253,-.99208,65,65,77,78,82,88,.5577745,.4189143,.4099787,2
"TZA","Tanzania",1998,-.2938426,-.4800029,-.9726782,56,62,75,67,78,86,.5849301,.4010282,.4282284,2
"TZA","Tanzania",1999,-.309471,-.3761238,-.8216648,61,58,74,78,79,88,.5670144,.419272,.4361847,2
"TZA","Tanzania",2000,-.5271038,-.5275746,-.6845177,61,61,71,75,87,84,.5607547,.4009418,.4441409,2
"TZA","Tanzania",2001,-.629078,-.5702707,-.8432177,64,62,72,78,90,86,.5444402,.4284996,.4749073,2
"TZA","Tanzania",2002,-.6309648,-.4325012,-.9560057,65,58,74,79,80,89,.4887982,.4469139,.4686952,2
"TZA","Tanzania",2003,-.5669404,-.5930235,-.8851078,61,63,71,74,80,86,.4586484,.4384784,.4720471,2
"TZA","Tanzania",2004,-.4347624,-.4810748,-.87,50,61,65,62,80,79,.4981683,.456109,.4829988,2
"TZA","Tanzania",2005,-.5207633,-.5492635,-.7591336,54,65,64,64,88,76,.5190839,.4392386,.511045,2
"TZA","Tanzania",2006,-.5931695,-.3569589,-.7494939,59,55,62,70,75,77,.5165921,.4587237,.504643,2
"TZA","Tanzania",2007,-.5732229,-.3507533,-.9209626,57,56,71,70,77,90,.5099487,.4777935,.4754816,2
"TZA","Tanzania",2008,-.59067,-.403374,-.9995071,58,57,71,72,79,91,.5080427,.4699707,.4552047,2
"TZA","Tanzania",2009,-.67237,-.4120631,-.969063,64,54,72,79,77,93,.4933409,.4765986,.4606858,2
"TZA","Tanzania",2010,-.6842723,-.25208,-.8640495,63,50,71,79,70,93,.4963638,.4790734,.4752556,2
"UGA","Uganda",1990,-.858836,-1.285168,-.9501361,79,85,78,113,106,96,.3888889,.1987654,.188453,1
"UGA","Uganda",1991,-1.063921,-1.312884,-1.008981,82,86,79,120,105,97,.3333333,.199537,.2023989,1
"UGA","Uganda",1992,-.8654554,-1.206835,-1.238014,78,84,80,110,103,97,.412037,.2589506,.174678,1
"UGA","Uganda",1993,-.8608503,-1.047889,-1.369586,78,80,83,101,101,100,.4173611,.3076389,.1536768,1
"UGA","Uganda",1994,-.2933858,-.8493336,-1.155182,61,73,80,75,93,94,.5125,.3470833,.1915002,1
"UGA","Uganda",1995,-.35947,-1.053245,-.9622516,55,77,77,62,99,90,.5313762,.3567235,.3358263,1
"UGA","Uganda",1996,-.4307914,-.8899775,-.4068532,66,73,63,76,95,68,.5623488,.3194071,.4483936,1
"UGA","Uganda",1997,-.4463969,-.8598946,-.2026935,66,72,54,79,94,59,.5622892,.3253901,.5189688,1
"UGA","Uganda",1998,-.4455563,-.864135,.0661556,66,72,46,80,94,49,.5622298,.3223092,.6103773,1
"UGA","Uganda",1999,-.6190333,-.9787186,.1950652,71,75,41,96,107,48,.5085568,.2945383,.6409301,1
"UGA","Uganda",2000,-.9259742,-1.091241,.1946899,74,74,41,90,109,48,.4628535,.2935614,.6555106,1
"UGA","Uganda",2001,-.8341637,-1.01283,-.111763,70,74,48,85,106,57,.5023273,.3302601,.6606734,1
"UGA","Uganda",2002,-.7063254,-1.002127,-.2099465,67,76,49,81,108,59,.459245,.3166695,.6258574,1
"UGA","Uganda",2003,-.622124,-1.024758,-.0967765,66,74,48,79,96,58,.4677514,.3397453,.6552432,1
"UGA","Uganda",2004,-.7594044,-1.026372,-.1511867,62,76,46,75,100,56,.4525666,.3446941,.6643807,1
"UGA","Uganda",2005,-.8450502,-1.035881,-.0735614,65,78,47,78,109,57,.4394893,.3378882,.7034693,1
"UGA","Uganda",2006,-.7457014,-.962301,-.0124418,64,75,46,78,102,56,.4293981,.349054,.706548,1
"UGA","Uganda",2007,-.7673566,-.9256619,-.0183598,66,72,45,83,100,55,.4234869,.3662106,.7135197,1
"UGA","Uganda",2008,-.7772325,-.9530033,-.0220989,67,71,45,85,101,55,.4217282,.3709595,.7003236,1
"UGA","Uganda",2009,-.6569268,-.9651107,-.0403993,63,75,46,78,106,57,.4326766,.3688799,.6918958,1
"UGA","Uganda",2010,-.5508326,-.8958228,-.1182044,57,74,50,72,104,63,.4528423,.3672761,.6843923,1
"UKR","Ukraine",1990,,,,,,,,,,,,,2
"UKR","Ukraine",1991,,,,,,,,,,,,,2
"UKR","Ukraine",1992,,,,,,,,,,,.6148285,.0343188,2
"UKR","Ukraine",1993,,,,,,,,,,,.4710294,.0511086,2
"UKR","Ukraine",1994,,,,,,,,,,,.4718628,.0723115,2
"UKR","Ukraine",1995,,,,,,,,,,.3367623,.5396569,.2464406,2
"UKR","Ukraine",1996,,,,,,,,,,.3415209,.4969421,.2682376,2
"UKR","Ukraine",1997,,,,,,,,,,.3922598,.4947394,.2750539,2
"UKR","Ukraine",1998,-.7516203,.0630419,-1.407973,,,,96,55,97,.4990363,.5240461,.2987198,2
"UKR","Ukraine",1999,-.7490385,-.0896486,-1.27584,,,,102,67,102,.4985283,.4944267,.3107944,2
"UKR","Ukraine",2000,-1.049006,-.3543681,-1.214129,,,,93,79,100,.4257305,.4403689,.3355633,2
"UKR","Ukraine",2001,-1.126881,-.5603756,-1.430352,,,,95,89,102,.3858189,.4353789,.3597352,2
"UKR","Ukraine",2002,-.9392123,-.6567816,-1.212515,,,,86,93,96,.4233912,.417426,.3592891,2
"UKR","Ukraine",2003,-.8935519,-.7054582,-1.056934,,,,89,85,93,.4284149,.4236127,.3740991,2
"UKR","Ukraine",2004,-.9390675,-.5556629,-1.201552,,,,82,84,94,.4540457,.4474389,.3677472,2
"UKR","Ukraine",2005,-.9184962,-.189355,-1.112384,,,,83,66,92,.499165,.5293111,.4045089,2
"UKR","Ukraine",2006,-1.01969,-.1380621,-1.206074,,,,92,62,100,.4941173,.5377306,.3972615,2
"UKR","Ukraine",2007,-.9442348,-.1842977,-1.096463,,,,93,65,98,.4928901,.5325777,.3920586,2
"UKR","Ukraine",2008,-1.070823,-.1766046,-1.225985,,,,96,66,99,.465306,.5293767,.3812314,2
"UKR","Ukraine",2009,-1.132638,-.2554149,-1.32405,,,,102,69,103,.4538608,.5224591,.35519,2
"UKR","Ukraine",2010,-1.223435,-.2743975,-1.407751,,,,109,71,109,.4356332,.5140315,.3297759,2
"URY","Uruguay",1990,.3543889,.5045176,1.258258,35,30,13,40,32,13,.7222222,.5998548,.8236111,4
"URY","Uruguay",1991,.3780339,.5497125,1.273296,35,28,11,40,29,12,.7222222,.6307189,.8275453,4
"URY","Uruguay",1992,.298355,.436641,1.249454,39,33,8,44,36,9,.7222222,.6307189,.8349518,4
"URY","Uruguay",1993,.6363875,.329273,1.288427,31,33,8,35,39,9,.6041666,.5797304,.7052755,4
"URY","Uruguay",1994,.6069041,.2662695,1.303788,33,35,7,37,42,8,.5916666,.5697304,.7114784,4
"URY","Uruguay",1995,.1994568,.2011246,1.152477,38,38,11,43,46,12,.578888,.5896223,.6673914,4
"URY","Uruguay",1996,.4529556,.5700651,.8470929,35,31,22,38,36,23,.6079718,.6328315,.7193364,4
"URY","Uruguay",1997,.4922232,.7580245,.8282273,35,27,22,38,30,22,.6433341,.6463782,.7237766,4
"URY","Uruguay",1998,.5301266,.8367662,.8074957,34,25,22,37,29,22,.6444371,.6429272,.7355083,4
"URY","Uruguay",1999,.5931252,.8473779,.7651665,34,24,23,40,30,24,.6477982,.6435741,.7274601,4
"URY","Uruguay",2000,.5385561,.8142067,.6828558,30,24,28,35,30,31,.6597304,.6560063,.6929272,4
"URY","Uruguay",2001,.4538676,.9800059,.7084171,32,23,28,37,28,33,.6537864,.7173798,.7260171,4
"URY","Uruguay",2002,.4907315,.9130895,.447449,32,25,32,37,30,40,.6468626,.6907699,.6959817,4
"URY","Uruguay",2003,.5592853,.9412156,.2645117,30,22,39,35,25,48,.6613995,.7080336,.6896295,4
"URY","Uruguay",2004,.4052272,.9702519,.018555,32,22,43,37,25,52,.6616084,.7125952,.6831992,4
"URY","Uruguay",2005,.3947531,.9887,.094859,33,22,40,38,25,49,.6900651,.713384,.6745494,4
"URY","Uruguay",2006,.3881294,.9777088,-.0979664,33,22,47,38,25,57,.6766216,.7021593,.6542428,4
"URY","Uruguay",2007,.4589404,1.085465,-.211711,30,20,51,35,23,62,.6843665,.7070644,.6543049,4
"URY","Uruguay",2008,.5478215,1.109042,-.0782179,28,20,47,32,23,58,.689869,.7126164,.6600217,4
"URY","Uruguay",2009,.6852279,1.137034,.08632,26,20,42,29,23,52,.7030335,.7090347,.6746851,4
"URY","Uruguay",2010,.7039627,1.196797,.0660073,26,20,43,29,22,56,.7136586,.7173951,.6892481,4
"USA","United States",1990,1.413932,1.623124,1.420931,13,15,9,14,15,9,.9444444,.8687364,.8343142,5
"USA","United States",1991,1.41845,1.514658,1.258501,10,16,12,13,16,13,.9444444,.8409586,.819313,5
"USA","United States",1992,1.1981,1.419301,1.205239,13,16,10,14,16,11,.9444444,.8409586,.8103989,5
"USA","United States",1993,1.453268,1.5219,1.235379,9,13,12,10,13,13,.8083333,.8172304,.6947989,5
"USA","United States",1994,1.46292,1.529272,1.257939,5,12,9,8,12,10,.8291667,.8234804,.7076677,5
"USA","United States",1995,1.515822,1.532973,1.199161,7,10,9,7,10,10,.8463592,.8245016,.7496997,5
"USA","United States",1996,1.516981,1.501918,1.36389,12,13,7,12,13,8,.8794286,.8215006,.7762987,5
"USA","United States",1997,1.552989,1.434229,1.421267,12,13,8,13,13,8,.8868171,.8081751,.7912326,5
"USA","United States",1998,1.587225,1.451655,1.376565,12,12,10,13,12,10,.88865,.8049769,.7945345,5
"USA","United States",1999,1.627277,1.50057,1.467643,12,13,9,13,13,9,.88833,.8059444,.8096309,5
"USA","United States",2000,1.524381,1.476178,1.468918,12,12,9,13,12,9,.890483,.8083588,.8090776,5
"USA","United States",2001,1.418279,1.378573,1.45216,12,15,9,13,15,9,.9144034,.8119144,.8441768,5
"USA","United States",2002,1.34566,1.418658,1.388945,15,15,10,16,15,10,.8774192,.8017956,.860243,5
"USA","United States",2003,1.401106,1.408969,1.423326,14,14,9,15,14,9,.8537735,.8014426,.859435,5
"USA","United States",2004,1.354209,1.440661,1.448387,15,15,7,16,15,8,.8724225,.7853627,.8688259,5
"USA","United States",2005,1.183867,1.378581,1.477936,15,15,6,17,15,7,.8425299,.7842553,.847824,5
"USA","United States",2006,1.240273,1.239137,1.484576,16,18,6,18,18,7,.8360685,.7617099,.8535289,5
"USA","United States",2007,1.326232,1.216013,1.351138,15,17,10,17,18,11,.8481011,.7570971,.8420867,5
"USA","United States",2008,1.313877,1.316593,1.223051,15,16,13,17,17,15,.8379068,.7623767,.8159329,5
"USA","United States",2009,1.240707,1.326836,1.144676,16,17,13,18,17,15,.8187848,.7615864,.7761037,5
"USA","United States",2010,1.282703,1.28539,1.133755,17,17,13,19,18,15,.8151149,.7541227,.7765331,5
"UZB","Uzbekistan",1990,,,,,,,,,,,,,
"UZB","Uzbekistan",1991,,,,,,,,,,,,,
"UZB","Uzbekistan",1992,,,,,,,,,,,.2729167,,
"UZB","Uzbekistan",1993,,,,,,,,,,,.16,.0166667,
"UZB","Uzbekistan",1994,,,,,,,,,,,.16,0,
"UZB","Uzbekistan",1995,,,,,,,,,,,.16,0,
"UZB","Uzbekistan",1996,,,,,,,,,,.1735177,.1687876,.2142786,
"UZB","Uzbekistan",1997,,,,,,,,,,.1720256,.1484407,.1838636,
"UZB","Uzbekistan",1998,,,,,,,,,,.1973446,.1489272,.168391,
"UZB","Uzbekistan",1999,,,,,,,,,,.198377,.1523874,.1530231,
"UZB","Uzbekistan",2000,,,,,,,,,,.1994094,.1616467,.1543219,
"UZB","Uzbekistan",2001,,,,,,,,,,.2201347,.1433979,.1926649,
